date,sku_id,units_sold,revenue,unit_price,promo_flag,product_name,category,subcategory,launch_date,unit_cost,list_price,gross_margin_per_unit,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promo_event,baseline_pred,units_lag_1,units_lag_7,units_lag_14,units_lag_28,units_roll_mean_7,units_roll_std_7,units_roll_mean_28,units_roll_std_28,is_promo,is_holiday_flag,is_weekend_flag,week_of_year
2025-03-28,SKU002,15,57085.35,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,3,Q1,13,Friday,0,Spring,No Holiday,0,No Promotion,9.0,11.0,10.0,7.0,12.0,11.428571428571429,2.299068134204433,12.892857142857142,4.219349482196271,0,0,0,13
2025-03-29,SKU002,20,76113.8,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,3,Q1,13,Saturday,1,Spring,No Holiday,0,Seasonal Promotion,21.0,15.0,14.0,17.0,21.0,12.142857142857142,2.5448360411214046,13.0,4.233901974057242,1,0,1,13
2025-03-30,SKU002,15,57085.35,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,3,Q1,13,Sunday,1,Spring,No Holiday,0,Seasonal Promotion,20.0,20.0,10.0,17.0,22.0,13.0,3.915780041490245,12.964285714285714,4.167618938800368,1,0,1,13
2025-03-31,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,3,Q1,14,Monday,0,Spring,No Holiday,0,No Promotion,6.0,15.0,13.0,11.0,14.0,13.714285714285714,3.7289089429432214,12.714285714285714,3.7991923396772544,0,0,0,14
2025-04-01,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,14,Tuesday,0,Spring,No Holiday,0,No Promotion,13.0,10.0,8.0,13.0,23.0,13.285714285714286,3.9880774697543075,12.571428571428571,3.824178163257895,0,0,0,14
2025-04-02,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,14,Wednesday,0,Spring,No Holiday,0,No Promotion,17.0,12.0,14.0,14.0,13.0,13.857142857142858,3.3380918415851255,12.178571428571429,3.232400454524874,0,0,0,14
2025-04-03,SKU002,7,26639.83,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,14,Thursday,0,Spring,No Holiday,0,No Promotion,8.0,10.0,11.0,9.0,13.0,13.285714285714286,3.638419332360586,12.071428571428571,3.2538133915917036,0,0,0,14
2025-04-04,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,14,Friday,0,Spring,No Holiday,0,No Promotion,9.0,7.0,15.0,10.0,7.0,12.714285714285714,4.3094580368566735,11.857142857142858,3.3853090642240313,0,0,0,14
2025-04-05,SKU002,13,49473.97,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,14,Saturday,1,Spring,No Holiday,0,No Promotion,9.0,10.0,20.0,14.0,14.0,12.0,4.281744192888374,11.964285714285714,3.27144936570641,0,0,1,14
2025-04-06,SKU002,18,68502.42,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,14,Sunday,1,Spring,No Holiday,0,No Promotion,17.0,13.0,15.0,10.0,15.0,11.0,2.581988897471602,11.928571428571429,3.2538133915917045,0,0,1,14
2025-04-07,SKU002,11,41862.59,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,15,Monday,0,Spring,No Holiday,0,No Promotion,7.0,18.0,10.0,13.0,8.0,11.428571428571429,3.457221565416501,12.035714285714286,3.404595400524086,0,0,0,15
2025-04-08,SKU002,15,57085.35,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,15,Tuesday,0,Spring,No Holiday,0,No Promotion,13.0,11.0,12.0,8.0,8.0,11.571428571428571,3.408672412985383,12.142857142857142,3.3190168749002966,0,0,0,15
2025-04-09,SKU002,8,30445.52,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,15,Wednesday,0,Spring,No Holiday,0,No Promotion,7.0,15.0,10.0,14.0,12.0,12.0,3.651483716701106,12.392857142857142,3.2584850571584294,0,0,0,15
2025-04-10,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,15,Thursday,0,Spring,No Holiday,0,No Promotion,12.0,8.0,7.0,11.0,11.0,11.714285714285714,3.90360029179413,12.25,3.3623735003053223,0,0,0,15
2025-04-11,SKU002,15,57085.35,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,15,Friday,0,Spring,No Holiday,0,No Promotion,8.0,10.0,10.0,15.0,7.0,12.142857142857142,3.4364987719368973,12.214285714285714,3.381399478597929,0,0,0,15
2025-04-12,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,15,Saturday,1,Spring,No Holiday,0,No Promotion,19.0,15.0,13.0,20.0,17.0,12.857142857142858,3.436498771936902,12.5,3.2603112780269203,0,0,1,15
2025-04-13,SKU002,16,60891.04,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,15,Sunday,1,Spring,No Holiday,0,No Promotion,10.0,14.0,18.0,15.0,17.0,13.0,3.464101615137759,12.392857142857142,3.154529790802126,0,0,1,15
2025-04-14,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,16,Monday,0,Spring,No Holiday,0,No Promotion,15.0,16.0,11.0,10.0,11.0,12.714285714285714,3.03942350423485,12.357142857142858,3.1057209542234396,0,0,0,16
2025-04-15,SKU002,9,34251.21,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,16,Tuesday,0,Spring,No Holiday,0,No Promotion,12.0,12.0,15.0,12.0,13.0,12.857142857142858,2.968084198523323,12.392857142857142,3.095268620118089,0,0,0,16
2025-04-16,SKU002,8,30445.52,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,16,Wednesday,0,Spring,No Holiday,0,No Promotion,14.0,9.0,8.0,10.0,14.0,12.0,3.109126351029604,12.25,3.157882553582722,0,0,0,16
2025-04-17,SKU002,16,60891.04,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,16,Thursday,0,Spring,No Holiday,0,No Promotion,14.0,8.0,10.0,7.0,9.0,12.0,3.109126351029604,12.035714285714286,3.237307327109777,0,0,0,16
2025-04-18,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,16,Friday,0,Spring,No Holiday,0,No Promotion,16.0,16.0,15.0,10.0,10.0,12.857142857142858,3.2877840272018832,12.285714285714286,3.2643658888189244,0,0,0,16
2025-04-19,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,16,Saturday,1,Spring,No Holiday,0,No Promotion,11.0,10.0,14.0,13.0,14.0,12.142857142857142,3.2877840272018792,12.285714285714286,3.2643658888189244,0,0,1,16
2025-04-20,SKU002,13,49473.97,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,16,Sunday,1,Spring,No Holiday,0,No Promotion,11.0,14.0,16.0,18.0,10.0,12.142857142857142,3.2877840272018792,12.285714285714286,3.2643658888189244,0,0,1,16
2025-04-21,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,17,Monday,0,Spring,No Holiday,0,No Promotion,6.0,13.0,12.0,11.0,13.0,11.714285714285714,2.870208222079928,12.392857142857142,3.235672529718764,0,0,0,17
2025-04-22,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,17,Tuesday,0,Spring,No Holiday,0,No Promotion,11.0,10.0,9.0,15.0,8.0,11.428571428571429,2.9358214555806343,12.285714285714286,3.2643658888189244,0,0,0,17
2025-04-23,SKU002,13,49473.97,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,17,Wednesday,0,Spring,No Holiday,0,No Promotion,10.0,14.0,8.0,8.0,14.0,12.142857142857142,2.853569193634025,12.5,3.1681283176407073,0,0,0,17
2025-04-24,SKU002,8,30445.52,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,17,Thursday,0,Spring,No Holiday,0,No Promotion,13.0,13.0,16.0,10.0,11.0,12.857142857142858,2.193062655175139,12.464285714285714,3.156206617387416,0,0,0,17
2025-04-25,SKU002,15,57085.35,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,17,Friday,0,Spring,No Holiday,0,No Promotion,12.0,8.0,10.0,15.0,15.0,11.714285714285714,2.360387377408326,12.357142857142858,3.2570639552310783,0,0,0,17
2025-04-26,SKU002,9,34251.21,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,17,Saturday,1,Spring,No Holiday,0,No Promotion,12.0,15.0,14.0,14.0,20.0,12.428571428571429,2.5071326821120365,12.357142857142858,3.2570639552310783,0,0,1,17
2025-04-27,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,17,Sunday,1,Spring,No Holiday,0,No Promotion,11.0,9.0,13.0,16.0,15.0,11.714285714285714,2.6903708365381944,11.964285714285714,2.94997982236843,0,0,1,17
2025-04-28,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,18,Monday,0,Spring,No Holiday,0,No Promotion,20.0,10.0,10.0,12.0,10.0,11.285714285714286,2.6903708365381913,11.785714285714286,2.9104809689979763,0,0,0,18
2025-04-29,SKU002,6,22834.14,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,18,Tuesday,0,Spring,No Holiday,0,No Promotion,16.0,10.0,14.0,9.0,12.0,11.285714285714286,2.6903708365381913,11.785714285714286,2.9104809689979763,0,0,0,18
2025-04-30,SKU002,7,26639.83,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,4,Q2,18,Wednesday,0,Spring,No Holiday,0,No Promotion,10.0,6.0,13.0,8.0,10.0,10.142857142857142,3.0237157840738065,11.571428571428571,3.108275351601849,0,0,0,18
2025-05-01,SKU002,11,41862.59,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,18,Thursday,0,Summer,No Holiday,0,No Promotion,7.0,7.0,8.0,16.0,7.0,9.285714285714286,2.9277002188455827,11.464285714285714,3.214344502695771,0,0,0,18
2025-05-02,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,18,Friday,0,Summer,No Holiday,0,No Promotion,9.0,11.0,15.0,10.0,10.0,9.714285714285714,2.927700218845585,11.607142857142858,3.095268620118093,0,0,0,18
2025-05-03,SKU002,9,34251.21,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,18,Saturday,1,Summer,No Holiday,0,No Promotion,20.0,10.0,9.0,14.0,13.0,9.0,1.8257418583505243,11.607142857142858,3.095268620118093,0,0,1,18
2025-05-04,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,18,Sunday,1,Summer,No Holiday,0,No Promotion,9.0,9.0,10.0,13.0,18.0,9.0,1.8257418583505243,11.464285714285714,3.120804061362701,0,0,1,18
2025-05-05,SKU002,9,34251.21,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,19,Monday,0,Summer,No Holiday,0,No Promotion,8.0,14.0,10.0,10.0,11.0,9.571428571428571,2.6367367999822933,11.321428571428571,2.893844955131247,0,0,0,19
2025-05-06,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,19,Tuesday,0,Summer,No Holiday,0,No Promotion,15.0,9.0,6.0,14.0,15.0,9.428571428571429,2.636736799982292,11.25,2.9265704869035294,0,0,0,19
2025-05-07,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,19,Wednesday,0,Summer,No Holiday,0,No Promotion,9.0,10.0,7.0,13.0,8.0,10.0,2.1602468994692687,11.071428571428571,2.8405603441544804,0,0,0,19
2025-05-08,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,19,Thursday,0,Summer,No Holiday,0,No Promotion,8.0,10.0,11.0,8.0,10.0,10.428571428571429,1.7182493859684298,11.142857142857142,2.7850697938496456,0,0,0,19
2025-05-09,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,19,Friday,0,Summer,No Holiday,0,No Promotion,16.0,12.0,10.0,15.0,15.0,10.571428571428571,1.8126539343499142,11.214285714285714,2.7803163003799907,0,0,0,19
2025-05-10,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,19,Saturday,1,Summer,No Holiday,0,No Promotion,15.0,10.0,9.0,9.0,14.0,10.571428571428571,1.8126539343499142,11.035714285714286,2.687173137499596,0,0,1,19
2025-05-11,SKU002,16,60891.04,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,19,Sunday,1,Summer,No Holiday,0,No Promotion,17.0,10.0,14.0,10.0,16.0,10.714285714285714,1.704336206492676,10.892857142857142,2.629452635820072,0,0,1,19
2025-05-12,SKU002,16,60891.04,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,20,Monday,0,Summer,No Holiday,0,No Promotion,16.0,16.0,9.0,10.0,12.0,11.0,2.380476142847605,10.892857142857142,2.629452635820072,0,0,0,20
2025-05-13,SKU002,13,49473.97,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,20,Tuesday,0,Summer,No Holiday,0,No Promotion,11.0,16.0,10.0,6.0,9.0,12.0,2.828427124746184,11.035714285714286,2.7952624319537542,0,0,0,20
2025-05-14,SKU002,7,26639.83,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,20,Wednesday,0,Summer,No Holiday,0,No Promotion,10.0,13.0,10.0,7.0,8.0,12.428571428571429,2.6992062325273074,11.178571428571429,2.7895781099919,0,0,0,20
2025-05-15,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,20,Thursday,0,Summer,No Holiday,0,No Promotion,13.0,7.0,12.0,11.0,16.0,12.0,3.316624790355395,11.142857142857142,2.8377649749248093,0,0,0,20
2025-05-16,SKU002,17,64696.73,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,20,Friday,0,Summer,No Holiday,0,No Promotion,9.0,10.0,10.0,10.0,10.0,11.714285714285714,3.401680257083039,10.928571428571429,2.6795324554657176,0,0,0,20
2025-05-17,SKU002,11,41862.59,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,20,Saturday,1,Summer,No Holiday,0,No Promotion,12.0,17.0,10.0,9.0,14.0,12.714285714285714,3.8172540616821085,11.178571428571429,2.9066153337537886,0,0,1,20
2025-05-18,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,20,Sunday,1,Summer,No Holiday,0,No Promotion,15.0,11.0,16.0,14.0,13.0,12.857142857142858,3.716116764786031,11.071428571428571,2.8535691936340175,0,0,1,20
2025-05-19,SKU002,11,41862.59,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,21,Monday,0,Summer,No Holiday,0,No Promotion,12.0,10.0,16.0,9.0,10.0,12.0,3.559026084010432,10.964285714285714,2.8347335475691966,0,0,0,21
2025-05-20,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,21,Tuesday,0,Summer,No Holiday,0,No Promotion,13.0,11.0,13.0,10.0,14.0,11.285714285714286,3.093772546815379,11.0,2.8284271247461823,0,0,0,21
2025-05-21,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,21,Wednesday,0,Summer,No Holiday,0,No Promotion,13.0,12.0,7.0,10.0,13.0,11.142857142857142,3.0237157840738087,10.928571428571429,2.7746013584680336,0,0,0,21
2025-05-22,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,21,Thursday,0,Summer,No Holiday,0,No Promotion,10.0,12.0,10.0,12.0,8.0,11.857142857142858,2.41029537806547,10.892857142857142,2.753304892431601,0,0,0,21
2025-05-23,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,21,Friday,0,Summer,No Holiday,0,No Promotion,11.0,14.0,17.0,10.0,15.0,12.428571428571429,2.370453040886402,11.107142857142858,2.7533048924315997,0,0,0,21
2025-05-24,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,21,Saturday,1,Summer,No Holiday,0,No Promotion,12.0,10.0,11.0,10.0,9.0,11.428571428571429,1.3972762620115244,10.928571428571429,2.6517439604430115,0,0,1,21
2025-05-25,SKU002,9,34251.21,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,21,Sunday,1,Summer,No Holiday,0,No Promotion,7.0,14.0,10.0,16.0,10.0,11.857142857142858,1.6761634196950386,11.107142857142858,2.685203429969024,0,0,1,21
2025-05-26,SKU002,17,64696.73,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,22,Monday,0,Summer,No Holiday,0,No Promotion,5.0,9.0,11.0,16.0,10.0,11.714285714285714,1.8898223650461239,11.071428571428571,2.707035708675133,0,0,0,22
2025-05-27,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,22,Tuesday,0,Summer,No Holiday,0,No Promotion,9.0,17.0,12.0,13.0,6.0,12.571428571428571,2.6992062325273074,11.321428571428571,2.9193298498947864,0,0,0,22
2025-05-28,SKU002,15,57085.35,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,22,Wednesday,0,Summer,No Holiday,0,No Promotion,8.0,10.0,12.0,7.0,7.0,12.285714285714286,2.8702082220799254,11.464285714285714,2.7417504932425394,0,0,0,22
2025-05-29,SKU002,11,41862.59,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,22,Thursday,0,Summer,No Holiday,0,No Promotion,14.0,15.0,14.0,10.0,11.0,12.714285714285714,3.039423504234844,11.75,2.6753331395187665,0,0,0,22
2025-05-30,SKU002,17,64696.73,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,22,Friday,0,Summer,No Holiday,0,No Promotion,15.0,11.0,10.0,17.0,10.0,12.285714285714286,3.0394235042348416,11.75,2.6753331395187665,0,0,0,22
2025-05-31,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,5,Q2,22,Saturday,1,Summer,No Holiday,0,No Promotion,15.0,17.0,14.0,11.0,9.0,13.285714285714286,3.3022358947782484,12.0,2.828427124746177,0,0,1,22
2025-06-01,SKU002,13,49473.97,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,22,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,11.0,10.0,9.0,10.0,14.0,12.714285714285714,3.498298906339368,12.035714285714286,2.795262431953749,1,0,1,22
2025-06-02,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,23,Monday,0,Summer,No Holiday,0,No Promotion,9.0,13.0,17.0,11.0,9.0,13.285714285714286,3.093772546815387,12.0,2.77555466595483,0,0,0,23
2025-06-03,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,23,Tuesday,0,Summer,No Holiday,0,No Promotion,14.0,14.0,10.0,12.0,10.0,12.857142857142858,2.6726124191242406,12.178571428571429,2.735954995143315,0,0,0,23
2025-06-04,SKU002,11,41862.59,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,23,Wednesday,0,Summer,No Holiday,0,No Promotion,9.0,12.0,15.0,12.0,10.0,13.142857142857142,2.410295378065477,12.25,2.7028791233711273,0,0,0,23
2025-06-05,SKU002,11,41862.59,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,23,Thursday,0,Summer,No Holiday,0,No Promotion,9.0,11.0,11.0,14.0,12.0,12.571428571428571,2.3704530408864026,12.285714285714286,2.6785449734143145,0,0,0,23
2025-06-06,SKU002,8,30445.52,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,23,Friday,0,Summer,No Holiday,0,No Promotion,9.0,11.0,17.0,10.0,10.0,12.571428571428571,2.3704530408864026,12.25,2.6891414022846396,0,0,0,23
2025-06-07,SKU002,5,19028.45,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,23,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,10.0,8.0,10.0,14.0,10.0,11.285714285714286,1.9760470401186931,12.178571428571429,2.7762694317504337,1,0,1,23
2025-06-08,SKU002,12,45668.28,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,23,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,16.0,5.0,13.0,9.0,16.0,10.571428571428571,3.1014589500826135,12.0,3.067149720409379,1,0,1,23
2025-06-09,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,24,Monday,0,Summer,No Holiday,0,No Promotion,11.0,12.0,14.0,17.0,16.0,10.428571428571429,2.99205296617237,11.857142857142858,2.965409043226705,0,0,0,24
2025-06-10,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,24,Tuesday,0,Summer,No Holiday,0,No Promotion,9.0,14.0,12.0,10.0,13.0,10.428571428571429,2.99205296617237,11.785714285714286,2.8849179057212795,0,0,0,24
2025-06-11,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,24,Wednesday,0,Summer,No Holiday,0,No Promotion,7.0,10.0,11.0,15.0,7.0,10.142857142857142,2.91138978431099,11.678571428571429,2.893844955131245,0,0,0,24
2025-06-12,SKU002,11,41862.59,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,24,Thursday,0,Summer,No Holiday,0,No Promotion,13.0,10.0,11.0,11.0,10.0,10.0,2.8867513459481136,11.785714285714286,2.766963074579165,0,0,0,24
2025-06-13,SKU002,9,34251.21,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,24,Friday,0,Summer,No Holiday,0,No Promotion,17.0,11.0,8.0,17.0,17.0,10.0,2.8867513459481136,11.821428571428571,2.7494588212089557,0,0,0,24
2025-06-14,SKU002,19,72308.11,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,24,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,18.0,9.0,5.0,10.0,11.0,10.142857142857142,2.7945525240230724,11.535714285714286,2.603162504811208,1,0,1,24
2025-06-15,SKU002,18,68502.42,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,24,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,7.0,19.0,12.0,13.0,10.0,12.142857142857142,3.436498771936892,11.821428571428571,2.9571454131829435,1,0,1,24
2025-06-16,SKU002,7,26639.83,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,25,Monday,0,Summer,No Holiday,0,No Promotion,11.0,18.0,14.0,14.0,11.0,13.0,4.082482904638627,12.107142857142858,3.1545297908021284,0,0,0,25
2025-06-17,SKU002,14,53279.66,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,25,Tuesday,0,Summer,No Holiday,0,No Promotion,14.0,7.0,10.0,12.0,12.0,12.0,4.618802153517001,11.964285714285714,3.294014131804693,0,0,0,25
2025-06-18,SKU002,5,19028.45,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,25,Wednesday,0,Summer,No Holiday,0,No Promotion,5.0,14.0,10.0,11.0,12.0,12.571428571428571,4.577377082170631,12.035714285714286,3.316425372095258,0,0,0,25
2025-06-19,SKU002,12,45668.28,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,25,Thursday,0,Summer,No Holiday,0,No Promotion,6.0,5.0,11.0,11.0,14.0,11.857142857142858,5.367450401216928,11.785714285714286,3.5731212919792825,0,0,0,25
2025-06-20,SKU002,8,30445.52,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,25,Friday,0,Summer,No Holiday,0,No Promotion,6.0,12.0,9.0,8.0,10.0,12.0,5.354126134736333,11.714285714285714,3.54711299256318,0,0,0,25
2025-06-21,SKU002,23,87530.87,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,25,Saturday,1,Summer,No Holiday,0,Seasonal Promotion,12.0,8.0,19.0,5.0,14.0,11.857142857142858,5.459809869356603,11.642857142857142,3.6026151583031893,1,0,1,25
2025-06-22,SKU002,15,57085.35,3805.69,1,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,2025,6,Q2,25,Sunday,1,Summer,No Holiday,0,Seasonal Promotion,8.0,23.0,18.0,12.0,9.0,12.428571428571429,6.451282633635546,11.964285714285714,4.176496341806327,1,0,1,25
